"rep","group","disturbance","patch","Rh_Mg_ha","beetle_generations_ha","sap_count_ha","sap_count_ha_piab","sap_count_ha_lade","sap_count_ha_pice","sap_count_ha_soau","sap_count_ha_pimu","sap_count_ha_acps","sap_count_ha_saca","sap_count_ha_pisy","sap_count_ha_soar","sap_count_ha_potr","sap_count_ha_fasy","sap_count_ha_bepe","sap_count_ha_frex","sap_count_ha_ulgl","sap_count_ha_acpl","sap_count_ha_tico","sap_count_ha_abal","sap_count_ha_quro","sap_count_ha_poni","sap_count_ha_alvi","sap_count_ha_alin","sap_count_ha_qupe","sap_count_ha_algl","sap_count_ha_coav","sap_count_ha_cabe","sap_count_ha_tipl","area_ha"
3,"macroclimate","postdisturbance",28,10.160450015834,2.25,61303.8138235807,18419.8367538452,1235.74952411652,0,558.094124794006,0,586.405046463013,386.311906814575,0,2502.58576869965,0,33790.8783264161,0,2279.77534103394,0,75.5493164062499,0,1435.59026145935,0,0,32.4362030029297,0,0.601250529289245,0,0,0,0,2
3,"macroclimate","postdisturbance",29,5.02295384787274,2.35714285714286,75351.3190710204,30664.1889081682,274.797184058598,0,9728.58379473006,0,2227.85542433602,4978.74983923776,0,3868.996824537,0,15929.6272572109,0,1683.88780811855,0,0,1199.63679136549,4794.99523925781,0,0,0,0,0,0,0,0,0,7
3,"macroclimate","postdisturbance",30,8.03627929109234,2,34781.2228766084,18966.7757568359,1456.54970550537,0,4723.04462432861,0,614.764122009277,1931.78182220459,0,139.824820578098,0,5725.28253173828,0,429.137294769287,0,0,0,794.062198638916,0,0,0,0,0,0,0,0,0,1
3,"macroclimate","postdisturbance",31,3.09031398603792,2,77654.1838043928,37795.3873291016,439.547863006592,0,13207.1448059082,0,3203.63607025146,4841.34873199463,0,3476.75012207031,0,12352.943447113,0,749.186584472656,0,0,31.9199723005295,1556.31887817383,0,0,0,0,0,0,0,0,0,1
3,"macroclimate","predisturbance",2,7.84930130206119,2,42051.2017459869,12369.408203125,3392.35340118408,0,1191.70629882812,0,1812.17163085938,1275.92626953125,147.187225341797,1639.77160644531,0,18126.408203125,161.50291633606,0,0,0,0,1934.76599121094,0,0,0,0,0,0,0,0,0,1
3,"macroclimate","predisturbance",3,11.5100598258524,2,46647.8985697031,16093.992225647,3932.97995376587,0,4853.10345745086,0,1708.50549697876,4006.25805997849,394.010650634766,1933.19524192811,0,9506.13720703125,0,10.9571280479431,33.3700242042542,0,0,2694.47710800171,0,89.3787468671799,1379.14624786377,10.0048654079438,0,2.38215589523316,0,0,0,2
3,"macroclimate","predisturbance",4,7.78709262101271,2,59088.3196904898,19639.2403236389,5656.9896648407,0,4912.64698193073,0,2726.50686016083,5268.92839946747,232.887991333008,2027.83876953125,0,13333.9166418076,1.84076383113861,0,31.0956709623337,0,0,3149.4107345581,0,310.590367126465,1796.42652130127,0,0,0,0,0,0,5
3,"macroclimate","predisturbance",5,10.5436971569222,2,13147.3643684387,6126.984375,792.553649902344,0,941.932678222656,0,203.485481262207,1021.97576904297,0,650.445922851562,0,2620.50659179688,0,57.4273405075073,0,0,0,721.650695800781,0,0,0,8.40293884277344,0,1.99892520904541,0,0,0,1
3,"macroclimate","predisturbance",6,9.40905441905865,2,15376.4391919332,8739.04380573545,1081.76544342722,0,876.735144828048,0,411.369554724012,688.17387924024,121.848127944129,522.599611035415,0,1691.47447640555,74.5600328573159,69.2910703250341,0,21.9648524693081,7.69832284109936,838.900489194052,0,35.4763148001263,0,156.742171100208,0,38.7958950059755,0,0,0,14
3,"macroclimate","predisturbance",7,5.08652101939679,1.5,48182.467376709,27547.173828125,11280.1929168701,190.337097167969,6180.61328125,1561.14331817627,366.545074462891,971.809143066406,0,0,0,0,4.2109375,0,0,0,0,80.441780090332,0,0,0,0,0,0,0,0,0,1
3,"macroclimate","predisturbance",8,9.70571628501317,2,21744.0791289012,10919.5123697917,2211.27766927083,0,1841.22284253438,0,301.143703460693,201.381769816081,0,2196.50712076823,0,3392.07316080729,21.6241353352865,154.818997701009,70.5445149739584,0,0,433.972844441732,0,0,0,0,0,0,0,0,0,3
3,"macroclimate","predisturbance",9,6.89633921829085,1.5,40361.7014169693,11478.6826171875,8344.60579681396,482.844604492188,12074.8695993423,6639.99908447266,262.694068908691,1033.13110351562,0,12.4383392333984,0,0,32.4362030029297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,"macroclimate","predisturbance",10,7.04396825297884,2,27651.903465271,18305.8345489502,1511.86389160157,0,1824.00109863282,0,870.473808288573,280.045242309571,364.660415649414,1137.36328125,0,1533.67303466797,0,120.939381599426,0,0,0,618.742507934571,53.519733428955,6.20627880096435,27.4638690948487,729.7672958374,0,267.349077224732,0,0,0,2
3,"macroclimate","predisturbance",11,16.891234370952,2,38340.2430038452,21706.2856445312,5464.39658355713,0,5904.00894165039,0,254.028228759766,718.419677734375,0,0,0,1581.09864807129,2050.26308441162,82.5896682739258,0,0,0,579.152526855469,0,0,0,0,0,0,0,0,0,1
3,"macroclimate","predisturbance",12,11.6152948017242,2,4197.41476494074,2338.58603763581,645.832781136036,0,184.279802322387,0,63.5749549865725,0,0,0,0,512.918533325195,86.2500565052032,0,21.0835304260254,0,0,344.889068603516,0,0,0,0,0,0,0,0,0,2
3,"macroclimate","predisturbance",13,9.74077850113655,2,6445.58120697737,3217.81360721588,720.427787780763,0,485.943712174893,0,393.238634109497,48.6543045043946,0,81.3831777572631,0,887.027923583985,0,39.1056697368622,47.4379434585572,0,0,524.548446655273,0,0,0,0,0,0,0,0,0,4
3,"macroclimate","predisturbance",14,34.0923757122166,2,4604.65046056111,2416.15059407552,434.25835164388,26.3814442952474,81.3165079752603,0,517.158073425293,21.6241353352865,0,123.340180714925,0,480.440184275309,0,90.7594193617504,21.7693680127462,0,0,359.6240234375,0,0,0,27.2841529051463,0,0,0,4.54402510325113,0,3
3,"macroclimate","predisturbance",15,8.59868029972679,1.85714285714286,6460.41401062693,4511.88895688738,870.25032721247,0,88.6436309814453,0,238.599517754146,83.5950034005302,0,116.895069667271,0,281.66763305664,0,8.55653790065221,0,0,0,260.317333766392,0,0,0,0,0,0,0,0,0,7
3,"macroclimate","predisturbance",16,7.86840496846773,2,26410.739867568,10101.8668384552,353.245348215103,0,902.028762817383,0,897.406812667847,144.000754157702,0,1833.27187760671,0,9611.875954628,0,156.165324370066,0,0,0,2410.87819465001,0,0,0,0,0,0,0,0,0,6
3,"macroclimate","predisturbance",17,11.5691266183421,2,32027.3042526245,8603.5810546875,1857.63353061676,0,0,0,2900.95602035522,684.31201171875,0,1089.62243652344,0,10486.8369140625,110.894736289978,3094.14846801758,550.337585449219,295.007080078125,0,813.548767089844,0,1540.4256477356,0,0,0,0,0,0,0,1
3,"macroclimate","predisturbance",18,14.9696238240346,2.25,40632.6507258415,12676.4236068726,148.4323387146,0,2702.15665340423,0,4006.53124809265,678.738857269287,0,3391.84965229035,0,14862.8784179688,0,2066.74452066422,36.4635963439941,0,6.24565029144285,56.1861839294433,0,0,0,0,0,0,0,0,0,2
3,"macroclimate","predisturbance",19,9.78896612736039,2,24865.7996678352,7444.083984375,2261.62639284134,0,0,0,1556.68432617188,216.516204833984,0,1104.41638183594,0,10533.54296875,0,732.750492095947,0,79.9032211303711,0,0,0,936.275695800781,0,0,0,0,0,0,0,1
3,"macroclimate","predisturbance",20,7.33721645244527,2,41837.5220184326,15292.3095092773,3093.59110641479,0,332.447814941406,0,3221.64056396484,0,0,973.884094238281,0,15691.8876953125,0,998.527690887451,2233.233543396,0,0,0,0,0,0,0,0,0,0,0,0,1
3,"macroclimate","predisturbance",21,10.5692327730234,2,10685.0042414665,7855.86450195312,829.386520385744,0,47.1804342269897,0,469.690795898438,32.4362030029297,0,208.240425109863,0,959.462890625003,0,77.5238308906555,205.218639373779,0,0,0,0,0,0,0,0,0,0,0,0,2
3,"macroclimate","predisturbance",22,18.2371804464972,2,29808.5120336669,13098.4226608276,3507.19409922191,0,345.873046330043,0,2087.97161667687,2.34707069396973,0,1014.65341622489,0,7728.29922921317,9.26748657226563,1694.13410731724,92.5401481219701,0,0,227.80915246691,0,0,0,0,0,0,0,0,0,7
3,"macroclimate","predisturbance",23,11.1491920084312,2,23306.4401989222,10356.2205723286,2284.86630249023,0,256.865265083313,0,1389.33340301514,17.2290142536163,0,1061.1355102539,0,6258.6775390625,4.64632606506348,664.82085609436,149.060730099678,0,0,863.58468017578,0,0,0,0,0,0,0,0,0,5
3,"macroclimate","predisturbance",24,13.5586719214212,2,32060.4868684769,16981.3416885376,2599.68436546326,0,260.604315185547,0,2311.25801696777,454.271096944809,0,30.9008087158204,0,8430.43500976562,0,474.293573760986,22.2199655532837,14.817037820816,122.811533355713,357.84945640564,0,0,0,0,0,0,0,0,0,5
3,"macroclimate","predisturbance",25,15.2775660099907,2,27846.7465544319,17592.3862118912,617.300960388184,0,1503.63921013832,0,820.398171215057,325.337943172455,0,580.493810243607,0,5960.83490966797,0,270.326596336365,0,0,9.30833656311036,166.720404815674,0,0,0,0,0,0,0,0,0,25
3,"macroclimate","predisturbance",26,8.39865803609811,1.75,49858.0339437127,24564.6292991638,9435.20398712158,0,1085.7894897461,0,2761.14012527466,17.059940457344,0,1966.0111694336,0,8243.822265625,38.1163123250007,859.97676086426,173.736196041107,0,0,712.548397660255,0,0,0,0,0,0,0,0,0,2
3,"macroclimate","predisturbance",27,23.9933765730105,2,26909.0268517733,13173.2859674692,1934.1456747055,0,1017.60891723633,0,1173.10464477539,180.18798828125,0,487.069087982178,0,6828.65454101562,0,655.532499313354,0,75.0505504608154,86.8315639495848,1297.55541658402,0,0,0,0,0,0,0,0,0,2
3,"macroclimate","predisturbance",28,11.6644551705215,2,22705.1948325634,7829.78930664062,892.079650878904,0,172.927810668946,0,1182.37228393555,32.4362030029297,0,927.174515724182,0,8459.78857421875,0,1071.08511304855,0,0,0,2081.322265625,0,0,0,0,53.519733428955,2.69937539100647,0,0,0,2
3,"macroclimate","predisturbance",29,19.0592318097845,2,32154.8888282776,20093.8853051322,152.2836192676,0,1977.75001743861,0,993.414411272322,79.1432792118617,0,729.797302246094,0,4927.11778041295,0,344.299718243735,3.87615612574986,0,492.192698887416,2361.12854003906,0,0,0,0,0,0,0,0,0,7
3,"macroclimate","predisturbance",30,9.52586797657318,2,19859.2552518845,10805.3251190186,1261.27481842041,0,2169.0433011055,0,1172.45357513428,382.273529052734,0,0,0,2331.61791992188,0,324.127796649933,0,0,0,1413.13919258118,0,0,0,0,0,0,0,0,0,1
3,"macroclimate","predisturbance",31,27.0596072923265,1.5,27371.7976226807,18622.3750457764,204.956939697266,0,1921.63073730469,0,335.158599853516,0,0,735.035461425781,0,4488.87646484375,0,279.457061767578,0,0,0,784.307312011719,0,0,0,0,0,0,0,0,0,1
3,"microclimate","postdisturbance",2,7.86407896595798,2,50638.4737024307,18574.0446166992,6093.39788818359,0,11907.0148925781,0,708.554893493652,6564.00483703613,0,339.533898353577,0,1709.87718963623,1706.14753723145,0,0,0,0,3035.89794921875,0,0,0,0,0,0,0,0,0,1
3,"microclimate","postdisturbance",3,7.76580151217227,2.1,20689.1867723942,12388.8772827149,1950.95973739624,0,456.061297798157,0,2201.74253845215,205.807872581482,0,1355.19099464416,0,363.882918357849,0,1696.84250183106,0.875397062301636,0,0,14.661034488678,0,0,0,54.2851970672607,0,0,0,0,0,5
3,"microclimate","postdisturbance",4,8.11530532674602,2,58292.5179736217,9272.73270670574,1153.89013671875,0,4762.83997980754,0,2800.83516947429,6322.05118815104,0,4558.55085500081,0,27670.233581543,0,1492.70218022664,161.454507509867,0,0,97.2276684840519,0,0,0,0,0,0,0,0,0,3
3,"microclimate","postdisturbance",5,8.20483964725128,2,60792.8869228363,10026.3093566895,162.123194694519,0,1572.97005271912,0,1210.421459198,2980.79819107056,0,1020.72140216827,0,41655.7747802734,0,2163.76848602295,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,"microclimate","postdisturbance",6,9.14228852162027,2.1,51419.2425797045,7696.19894714355,44.8955244600773,0,1875.12938680649,0,1667.4041381836,2332.7893951416,0,1967.10037345886,0,33900.7970214844,0,1361.51339187622,414.242190933228,0,118.107977581024,36.1988021850585,0,4.86543045043946,0,0,0,0,0,0,0,5
3,"microclimate","postdisturbance",7,6.38672665383749,2,38656.9810523589,10724.2773284912,4943.87152608236,0,1901.69714641571,0,1542.96461486816,359.867758274078,0,2832.36666107178,0,13367.6795349121,0,2347.55067125956,42.8287015755971,0,0,593.877109408379,0,0,0,0,0,0,0,0,0,6
3,"microclimate","postdisturbance",8,7.15552165769299,2,37640.8644013405,11765.4077758789,2929.04522705078,0,1956.51586437225,0,1427.83317565918,1742.45977783203,0,189.901460647583,0,16432.2008056641,0,765.512157440186,0,7.30072355270386,49.9457778930664,374.741655349731,0,0,0,0,0,0,0,0,0,1
3,"microclimate","postdisturbance",9,3.84750006160966,2,29931.2038225134,8980.01563517252,497.080803235372,0,3481.30669307709,0,487.313539505005,9671.15828959148,0,649.75865226984,0,5609.55818430583,0,520.275688489278,34.7363368670145,0,0,0,0,0,0,0,0,0,0,0,0,6
3,"microclimate","postdisturbance",10,6.61286289160889,2,43691.6577771903,11217.1546936036,2399.85468292237,0,2285.19250488282,0,3006.24848937988,1803.19765090942,0,2636.46225166321,0,15848.81149292,0,1736.31090545654,0,123.069515347481,333.590771913529,2301.76481819153,0,0,0,0,0,0,0,0,0,2
3,"microclimate","postdisturbance",11,7.97726597367765,2,51989.4830882251,13452.548034668,4470.21377563477,0,5378.66220855713,0,2631.27891540527,2866.61138153076,0,481.462745666504,0,19916.6693725586,0,701.359146118164,14.4610562026501,50.0687522888184,96.3345243930817,1929.81317520142,0,0,0,0,0,0,0,0,0,1
3,"microclimate","postdisturbance",12,5.57608361417375,2.03846153846154,40805.7352099235,13126.3812161959,294.245591750512,0,6378.90225982666,0,1642.49671583909,5828.49354435848,0,2106.53212705025,0,10069.654011653,0,672.408437472123,0,0,61.8509066104889,624.770399166988,0,0,0,0,0,0,0,0,0,13
3,"microclimate","postdisturbance",13,4.74070021107182,2,56912.3629475964,20453.1312594944,503.175916724735,0,8945.45748392741,0,1404.74604723189,5629.04745207892,0,2586.89623440637,0,11926.9589445326,0,1067.85101474656,0,0,667.218161053127,3727.88043340047,0,0,0,0,0,0,0,0,0,9
3,"microclimate","predisturbance",2,13.6428597033522,2,78620.5106315613,31901.5065612793,14219.8568115234,0,22622.6809082031,0,192.341506958008,1116.64770507812,0,0,0,2718.9402923584,5685.53646087646,22.9158363342285,0,0,0,140.084548950195,0,0,0,0,0,0,0,0,0,1
3,"microclimate","predisturbance",3,27.3247542011348,1.5,5070.60202331543,2803.41159667969,361.755960083008,31.6577331542969,80.9331237792968,0,469.64691696167,12.9744812011719,0,254.293565750122,0,502.461391448974,0,128.551563405991,30.0799859046936,0,0,362.245338058472,0,0,0,16.3704917430878,0,0,0,16.2198751449585,0,5
3,"microclimate","predisturbance",4,7.71310727885717,1.83333333333333,47119.9718310435,17442.7588857015,1724.37489859263,0,2246.78571462632,0,2153.98206583659,1187.64117447535,0,3198.10566679637,0,17654.8248697917,0,1369.04189046224,75.108259876569,0,0,67.3484048843383,0,0,0,0,0,0,0,0,0,3
3,"microclimate","predisturbance",5,9.25726438119984,2,34490.9633607864,11593.361328125,207.551406860352,0,694.134765625,0,983.148681640625,307.771179199219,0,4.85831594467163,0,19895.673828125,0,804.463855266571,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,"microclimate","predisturbance",6,9.68341275344245,2,33880.3274946213,8413.85888671875,65.6829803466797,0,1168.333984375,0,2632.12879257202,882.205181884766,0,1758.3365234375,0,17764.3025390625,0,891.013401985169,200.122790527344,0,96.1090774536134,8.23333625793457,0,0,0,0,0,0,0,0,0,5
3,"microclimate","predisturbance",7,20.9423668785873,1.75,24302.6447966099,11946.710682869,3111.06510710716,0,227.321989059448,0,1765.83157626788,0,0,838.961578369139,0,4599.08217366537,0,1503.92881393433,91.5263480345409,0,0,218.21652730306,0,0,0,0,0,0,0,0,0,6
3,"microclimate","predisturbance",8,11.7718256221815,2,33173.5529270172,17799.7838821411,2064.46914100647,0,179.746978759766,0,2178.4075012207,297.004302978516,0,0,0,9648.5615234375,0,551.86368560791,0,0,23.4901733398438,430.225738525391,0,0,0,0,0,0,0,0,0,1
3,"microclimate","predisturbance",9,15.1538169014625,1.5,23566.4340544939,14826.7417018413,696.297495086988,0,595.390579223633,0,1121.36522006988,485.094028472901,0,77.3629150390625,0,5509.51005045573,0,254.672064304352,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3,"microclimate","predisturbance",10,20.4954952158313,1.5,26013.7136799097,13758.5439398289,1579.3927949667,0,571.791526794433,0,1522.48533630372,108.606914520264,0,538.502681732178,0,6068.73461914062,0,573.950603485108,0,49.4490032196045,366.870155334472,875.38610458374,0,0,0,0,0,0,0,0,0,2
3,"microclimate","predisturbance",11,8.57116623317309,1.5,35210.2611780167,19790.2840204239,5647.30693244934,0,2548.55297851562,0,1212.89485931396,418.401519775391,0,251.153503417969,0,3830.47387695312,0,309.022441864014,21.0835304260254,27.133092880249,122.608840942383,1031.34558105469,0,0,0,0,0,0,0,0,0,1
3,"microclimate","predisturbance",12,18.8084166971382,1.73076923076923,27866.2293040752,18106.4149114169,464.669608446267,0,1782.81254049448,0,676.311473846436,279.174613219041,0,737.089044075746,0,5119.39777550331,0,298.397365643428,0,0,33.1968844487116,368.765086980966,0,0,0,0,0,0,0,0,0,13
3,"microclimate","predisturbance",13,20.4506181732431,1.66666666666667,29352.7542410427,18423.5480704837,239.490685754352,0,1954.37463378906,0,806.290412743887,99.4464592403836,0,897.506896972656,0,4268.04975043403,0,410.95533129904,0,0,331.564378526476,1921.52762179904,0,0,0,0,0,0,0,0,0,9
4,"macroclimate","postdisturbance",2,6.77665055158202,2,54906.6774361928,20612.2531534831,5047.72378031413,0,5014.50373713175,0,1515.68693288167,7591.19348144531,0,1377.81635475159,0,8318.80598449705,190.31859588623,0,78.7277135848997,0,0,2518.83301798502,0,1057.75704797109,1583.05763626099,0,0,0,0,0,0,3
4,"macroclimate","postdisturbance",3,9.2902199663368,2.1875,58604.3454025239,16907.0472488403,2928.24221801758,0,5700.71040153503,0,2969.33613395691,5847.89879798889,662.018899261952,5133.08135604858,0,10856.4570522308,826.341328620911,1332.98523724079,1503.64203190804,0,0,2563.33033084869,0,969.174966871738,6.08178806304931,206.474886700511,0,191.52272439003,0,0,0,8
4,"macroclimate","postdisturbance",4,6.78602430856591,2.5,51711.399238348,25149.0717163086,4256.91812133789,0,4720.70272827148,0,651.988193511963,5965.630859375,14.532075881958,221.628058195114,0,6865.16192626953,452.872413635254,0,0,33.4608764648438,0,2762.53811645508,0,558.786062240601,0,58.1080904006958,0,0,0,0,0,1
4,"macroclimate","postdisturbance",5,6.66415544938513,2,46440.0313447316,24185.9279785156,4990.87989807129,0,4555.50388971965,0,1317.24754905701,5811.36078389486,0,0,0,2930.79783391952,376.200458526611,45.7823490301767,0,0,2.13036354382833,1740.79470825195,0,465.559235890706,0,17.8462963104248,0,0,0,0,0,3
4,"macroclimate","postdisturbance",6,8.44736412143802,2.11111111111111,47471.4422353407,20784.2114054362,3569.90654161241,0,2116.00312614441,0,610.882497787475,2714.03421995375,11.9187505245209,527.42254837354,0,14696.3498433431,0,883.299096425375,410.226530061828,75.8475477430555,0,889.306740072039,3.32048416137696,106.333893484539,67.7996259629727,4.57938425408469,0,0,0,0,0,9
4,"macroclimate","postdisturbance",7,8.38068299094655,2,47208.7590454817,20367.5201416016,3604.82748413086,0,4073.1464805603,0,1402.4990940094,4370.73193359375,0,1843.56727027893,0,9936.23849487305,0,241.83288192749,326.212316513062,66.4358062744141,0,809.235950469971,0,112.87792801857,47.2523409128189,0,0,6.38092231750488,0,0,0,1
4,"macroclimate","postdisturbance",8,7.62627391805965,2,43784.289098978,18879.2696228027,2880.24018859863,0,5869.44680786133,0,1407.21193504334,5313.97434234619,0,2186.86812543869,0,4719.3985376358,958.73924255371,10.3465111851692,1.22363585233689,0,0,1557.57014966011,0,0,0,0,0,0,0,0,0,4
4,"macroclimate","postdisturbance",9,7.52668095601887,2,50121.5704646111,14227.7304077148,3968.80400085449,0,9792.73733520508,127.592839241028,3233.99447631836,5602.83001708984,0,7485.0026550293,0,661.039216041565,80.6554350852966,67.5754241943359,0,0,0,4873.60865783691,0,0,0,0,0,0,0,0,0,1
4,"macroclimate","postdisturbance",10,9.21060411122175,2.375,30961.2047011554,24808.9575576782,4158.57771873474,0,317.785896420479,0,371.948318481445,199.240781486035,0,1.76168787479401,0,934.514838695526,17.2667038738728,67.0853171348572,33.6782813072204,0,0.518692433834075,49.6583250761032,0,0,0,0,0.210581958293915,0,0,0,0,4
4,"macroclimate","postdisturbance",11,8.07882239434759,2,37004.474704504,24892.2409667969,2661.74214935303,0,608.240787506104,0,700.088756561279,1089.7171895504,0,358.707614898682,0,6190.0811920166,0,367.361351966858,0,0,0,136.294695854187,0,0,0,0,0,0,0,0,0,1
4,"macroclimate","postdisturbance",12,9.78909632194585,2,36583.8325119138,19464.8239379883,3005.60277557373,0,1729.29861297608,0,1299.57193984985,233.211560440063,0.813406217098236,89.9282756805419,0,8702.87546691894,0,1805.13385772705,189.013466644287,0,0,63.5592118978501,0,0,0,0,0,0,0,0,0,5
4,"macroclimate","postdisturbance",13,9.28292068521865,2,42803.9555165648,20045.0964111328,3532.19326171875,0,4025.21132507324,0,2344.94414672852,1316.6530670166,0.64753384590149,941.498319244384,0,9467.20543823242,33.8753371596336,1070.52381801605,23.2185154676437,0,1.60086371898651,1.2874792098999,0,0,0,0,0,0,0,0,0,5
4,"macroclimate","postdisturbance",14,8.61964482947576,2,52817.942007415,23792.2083129883,4837.94897460938,0,3983.01940345764,0,3408.14003181458,533.121255338192,3.30775831639766,1539.38013505936,0,12970.4259338379,0.305437684059143,937.779666900634,1.2787397429347,0,0,793.210412621499,0,0,0,17.8159450441599,0,0,0,0,0,8
4,"macroclimate","postdisturbance",15,9.58985692044738,2,27851.344950676,18184.392074585,2145.92529678345,0,453.411231040955,0,798.305119514465,203.762383460999,0,166.615173339844,0,4689.27355194092,0,1091.70778083801,1.91130828857422,0,0,110.168804168701,0,0,0,5.87222671508789,0,0,0,0,0,1
4,"macroclimate","postdisturbance",16,7.93750653106483,2,47011.8250120481,29546.5972290039,5392.36155700684,0,2714.89224243164,0,2636.18686676025,3706.18686421712,0,1437.59199396769,0,1022.86590178808,0,331.618815104167,0,0,0,223.523541768392,0,0,0,0,0,0,0,0,0,3
4,"macroclimate","postdisturbance",17,8.33459266168694,2,42137.9668308496,25090.6589202881,3818.89279174805,0,218.748489379883,0,465.194702148438,571.514953613281,0,1036.42254507542,0,10862.128692627,0,0,0,0,0,10.1809129714966,0,0,0,64.2248229980469,0,0,0,0,0,1
4,"macroclimate","postdisturbance",18,8.4466606017079,2.5,37712.8843164444,7692.31164550781,371.650852203369,0,1680.04720497131,0,1263.16014862061,2066.92661094666,0,782.690335273743,0,20503.7525634766,0,3352.34495544434,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,"macroclimate","postdisturbance",19,4.73879188782404,2.5,33578.2082438072,9913.93844604493,630.556574185689,0,3403.84037971497,0,512.949300130208,4386.02546183268,0,278.706838130951,0,13870.8225097656,0,553.944079081217,27.4246549208959,0,0,0,0,0,0,0,0,0,0,0,0,3
4,"macroclimate","postdisturbance",20,8.30125503313919,2,57107.7896743615,22314.5147094727,7432.45611063639,0,4988.81442578633,0,1861.96302286784,155.283370176951,0,2654.08553123474,0,16112.7280782064,0,1066.85094706217,2.12055015563965,0,0,518.972928762437,0,0,0,0,0,0,0,0,0,3
4,"macroclimate","postdisturbance",21,6.21542101973056,2,55135.0830745697,20200.9097290039,831.492364883423,0,4681.62168884277,0,1796.3363571167,3254.37799072266,0,2607.550365448,0,21041.9228820801,0,720.871696472168,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,"macroclimate","postdisturbance",22,7.34616112703899,2,60343.7436408997,21899.3715209961,5616.48748779297,0,7853.33531188965,0,2355.03984832764,2681.00314331055,0,758.980123519897,0,16047.4410400391,0,434.606851577759,0.622135162353516,31.3454360961914,6.23820686340332,2659.2725353241,0,0,0,0,0,0,0,0,0,1
4,"macroclimate","postdisturbance",23,7.51055065175296,2.4375,50257.4902269542,20377.6512985229,291.222758471966,0,6598.58541595936,0,1419.94657170772,2289.5817155838,0,2002.44116175175,0,12166.9408006668,0,1032.07864934206,0,0,680.211582511664,3398.83027243614,0,0,0,0,0,0,0,0,0,8
4,"macroclimate","postdisturbance",24,7.38538179824306,2,42472.2238816023,21727.733428955,1755.16394138336,0,1073.24400997162,0,383.872257232666,199.125378847122,0,2303.14601898193,0,13367.9615020752,0,702.198238015176,0,0,0,959.779106140136,0,0,0,0,0,0,0,0,0,2
4,"macroclimate","predisturbance",2,6.77854510875398,2,29273.6057236989,17538.96484375,3711.04837544759,0,1573.27726236979,0,503.905248006185,941.170166015628,13.1907221476237,131.002583821615,0,2884.30078125,0,0,5.20007387797037,0,0,1307.43916829427,0,81.5056584676108,582.600840250651,0,0,0,0,0,0,3
4,"macroclimate","predisturbance",3,9.18694766323617,2,30713.891205281,12880.7134447098,2009.19650232792,0,2934.41098290682,0,844.687909722328,1920.03322386742,301.946026802063,2710.13641691208,0,4925.76214599609,61.2456530332566,141.826735824347,20.4023796319962,0,0,1534.92510356009,0,58.05603069067,0,354.537992820144,0,16.0106564760208,0,0,0,8
4,"macroclimate","predisturbance",4,11.9820380879509,2,36449.7379777431,22417.451171875,3050.1024107933,0,2955.52856445312,0,376.045135498047,687.229125976562,0,0,0,3766.14868164062,183.257654666901,77.7163734436035,0,6.20867729187012,0,2820.166015625,0,107.786529541016,0,2.09763693809509,0,0,0,0,0,1
4,"macroclimate","predisturbance",5,8.01138423927652,1.83333333333333,16594.0981992086,10673.75390625,2658.07316080729,0,677.73555501302,0,441.638000488281,438.451680501302,0,0,0,838.404774983726,123.7442715168,0,0,0,147.638580322266,574.046875,0,10.2597312927246,0,10.3516630331675,0,0,0,0,0,3
4,"macroclimate","predisturbance",6,8.05158750660242,2,11058.6646980312,5955.28854709201,845.906562394566,0,901.371665795644,0,153.047246482637,251.218061659071,0,215.392325083415,0,2116.94363064236,0,57.1035329500834,64.5120822058783,27.9779258304172,0,381.40520562066,23.7865481906467,13.6746110916138,33.6039759318034,4.21670616997613,11.8932740953233,1.32279679510329,0,0,0,9
4,"macroclimate","predisturbance",7,9.13960625462029,2,34990.2232069969,19304.740234375,5641.6048822403,0,2062.24389648438,0,128.640863418579,892.060485839844,0,706.3798828125,0,5973.67255401611,0,27.0301685333252,0,0,0,203.529052734375,0,36.4585342407227,11.8069181442261,0,0,2.05573415756226,0,0,0,1
4,"macroclimate","predisturbance",8,12.1247343311033,2,21169.4475126266,10203.1217525005,2463.64298391342,0,1912.72464162111,0,122.470025062561,870.892288208008,34.9365787506104,825.908379554748,0,2702.8077545166,769.01885932684,48.2000064849853,26.7578048706055,0,0,1171.06631469727,0,0,0,0,13.3799333572388,4.52018976211547,0,0,0,4
4,"macroclimate","predisturbance",9,6.40279583569171,2,30490.5395126343,15765.08203125,4490.00261116028,0,4589.48193359375,0,1698.02981376648,566.413024902344,0,2233.75830078125,0,247.537979125977,0,0,0,0,0,900.233818054199,0,0,0,0,0,0,0,0,0,1
4,"macroclimate","predisturbance",10,8.81929167999202,2,5870.8351919651,3525.39385986328,504.15477371216,0,112.182773590088,0,164.852634072304,4.86412811279297,49.4652080535888,147.791072845459,0,816.953094482422,1.90438914299011,35.6371349096298,39.2739572525024,0,20.4348068237305,227.184833526611,0,0,0,118.060001373291,102.682524204254,0,0,0,0,4
