"year","group","NEP_Mg_ha","cumNEP_Mg_ha","total_C_Mg_ha","live_C_Mg_ha","deadWoody_C_Mg_ha","litter_C_Mg_ha","soil_C_Mg_ha","killedVolume_beetles","killedVolume_wind","killedVolume_total","ba_m2_ha_abal","ba_m2_ha_acpl","ba_m2_ha_acps","ba_m2_ha_algl","ba_m2_ha_alin","ba_m2_ha_alvi","ba_m2_ha_bepe","ba_m2_ha_cabe","ba_m2_ha_coav","ba_m2_ha_fasy","ba_m2_ha_frex","ba_m2_ha_lade","ba_m2_ha_piab","ba_m2_ha_pice","ba_m2_ha_pimu","ba_m2_ha_pisy","ba_m2_ha_poni","ba_m2_ha_potr","ba_m2_ha_qupe","ba_m2_ha_quro","ba_m2_ha_saca","ba_m2_ha_soar","ba_m2_ha_soau","ba_m2_ha_tico","ba_m2_ha_tipl","ba_m2_ha_ulgl"
405,"macroclimate",0.276621533370372,54.7635631226836,328.939691032512,136.161470541152,24.9553843835431,18.6244135222501,149.198422585566,1536468.05568679,2071000.76175317,3607468.81743996,3.06735635280927,0,0.00905824349657203,0,0,0.000752439110942063,0.0457961661835699,0,0,9.74994495266645,0,2.5349285980893,18.0856651939064,0.331092018401271,0,0.000575791646428896,8.28319737096199e-05,0.00193245323597426,3.09237949206294e-06,2.96127733962051e-07,0.000710407391513646,0.00914228264934438,0.00940173386731305,1.76197663041789e-05,0,0
405,"microclimate",0.293933943828907,61.6790894352788,334.428189429087,133.468012297229,26.2530202565825,19.6523238187443,155.054833056531,1001160.19860539,2276004.45731271,3277164.65591809,2.07161753061996,0,0.00707155636887435,0,0,0.00118986758896533,0.118541087663865,0,0,6.29586890765264,0,3.80785633891185,20.6470557175783,0.357594489623045,0,0.000699801399073945,4.25182882690327e-06,0.00288005230859047,8.89103323177854e-08,0,0.0012572490894149,0.0105955797258641,0.0112557524085575,2.06717727651583e-05,0,0
406,"macroclimate",0.130271879709289,54.8938350023928,329.067572780796,136.612025966773,24.7856686913954,18.4679077563219,149.201970366305,1537546.46227829,2071694.96305596,3609241.42533425,3.0773318453937,0,0.00921758081193121,0,0,0.000827666326594034,0.0469616540803871,0,0,9.772981485331,0,2.54740838677268,18.1525553713486,0.332905883643153,0,0.000599251616617578,8.72676693717471e-05,0.0021144881163706,2.87421272223584e-06,2.97872784435509e-07,0.000788242970875586,0.0100189976966683,0.0105428347530061,1.77250429489492e-05,0,0
406,"microclimate",0.191082775880335,61.870172211159,334.611773684538,133.928180574511,26.1092126480864,19.5170061581211,155.05737430382,1002163.23274695,2276910.34327076,3279073.57601771,2.07947102508885,0,0.00711173969340017,0,0,0.00129019429134247,0.121320068188025,0,0,6.30967500144565,0,3.82660016890672,20.720861486416,0.359423606770408,0,0.00072530169142483,4.74173132955655e-06,0.00311764671950267,8.89103323177854e-08,0,0.00138520361100758,0.0114833711471364,0.0123920116904885,2.13017886312186e-05,0,0
407,"macroclimate",0.186208849167891,55.0800438515608,329.250025206465,136.777435713317,24.7804656320543,18.4943595912397,149.197764269854,1538801.05580941,2073280.57626702,3612081.63207643,3.08204595788701,0,0.00921330610386784,0,0,0.000843463221264421,0.0474229854685323,0,0,9.77844459807824,0,2.54836152612127,18.1712053037359,0.333064856938662,0,0.000609779810612413,8.4490853399427e-05,0.00220219282654247,2.86675847296402e-06,2.82351426784315e-07,0.000792674038213931,0.0102245575044141,0.0107068176164839,1.78155042243746e-05,0,0
407,"microclimate",0.23707766574507,62.1072498769042,334.842110785635,134.130448791805,26.1095281441593,19.5476390948922,155.054494754778,1003133.74023305,2278828.66585256,3281962.40608561,2.0843270525439,0,0.00707122504509115,0,0,0.00130897337237473,0.12231365163142,0,0,6.31391828980838,0,3.82932875811089,20.747292810765,0.359541117910465,0,0.000732740544118071,4.57672869554034e-06,0.00321129153480718,8.89103323177854e-08,0,0.00141752616450133,0.011767475281349,0.0126538286510805,2.15421462241606e-05,0,0
408,"macroclimate",0.0880334146070267,55.1680772661677,329.335619750811,136.410220604805,25.1423654422413,18.5678361130217,149.215197590743,1540076.49897799,2087489.16175682,3627565.66073481,3.08583241526997,0,0.00912396231298151,0,0,0.000822444449155215,0.0473759956225622,0,0,9.78713643511304,0,2.53890304256407,18.0786948090149,0.332413438669877,0,0.000606385254433775,8.38729025445039e-05,0.00222048131504397,2.86870728617067e-06,2.965154195811e-07,0.000801279777861774,0.0100851970269578,0.0105809742915463,1.75707708333797e-05,0,0
408,"microclimate",0.107532062835435,62.2147819397396,334.943561407688,133.769522621539,26.4829621033686,19.6177444054669,155.073332277313,1004112.85235369,2293846.28393098,3297959.13628467,2.08814055219611,0,0.00699633281954492,0,0,0.00129100161942367,0.12209028284732,0,0,6.31799113775446,0,3.82052089972405,20.6632652854628,0.358878979410438,0,0.000725845358811983,4.36944127213068e-06,0.00321065627267244,8.89103323177854e-08,0,0.00145232816834272,0.0116743763686325,0.0126041597462215,2.06911826146314e-05,0,0
409,"macroclimate",-0.0592893390939312,55.1087879270738,329.271656678204,136.70776712221,24.8898382525662,18.4386142372493,149.235437066178,1541720.91646409,2088481.09944113,3630202.01590522,3.09574278751921,0,0.00921803850481677,0,0,0.000856998342465558,0.0481405295530618,0,0,9.80627327350607,0,2.54834017361158,18.1168554323656,0.333109200592877,0,0.000619069899234661,8.47650049695068e-05,0.00236434334397295,2.85343499127275e-06,2.5931175337524e-07,0.000847424122943898,0.0105558288046585,0.0112570124280258,1.79371543156983e-05,0,0
409,"microclimate",-0.0143837423121288,62.2003981974274,334.919866194643,134.082481317198,26.2393086750727,19.501466173335,155.096610029037,1005496.80544904,2294995.84051484,3300492.64596388,2.09617815107789,0,0.00701443013513095,0,0,0.00133009735543164,0.123728777391176,0,0,6.32926323278334,0,3.83420410430232,20.7116703870648,0.359554364209172,0,0.000739933989600235,4.51861178475576e-06,0.00335026594170309,8.92531545390661e-08,0,0.00154097248037054,0.0120834129611069,0.0132088093392091,2.1004831341971e-05,0,0
410,"macroclimate",0.130428558863898,55.2392164859376,329.400421192483,136.866801878415,24.8338292562544,18.4573409512972,149.242449106516,1543474.07946995,2089991.55834016,3633465.63781011,3.10243040051626,0,0.00922467934197394,0,0,0.000869758176936858,0.048435311303669,0,0,9.81575294650438,0,2.55160034989917,18.1315301232956,0.333251280296075,0,0.000627214737503797,8.26562177928869e-05,0.00243327172747812,2.86100856446373e-06,2.47056359922193e-07,0.000837338407511372,0.0107586831580621,0.0114670821982456,1.81756217773314e-05,0,0
410,"microclimate",0.164054570397001,62.3644527678244,335.078343391294,134.264109003625,26.1852297246128,19.5217753512907,155.107229311765,1006869.08658808,2296845.75393667,3303714.84052474,2.1020338894675,0,0.00698805982048611,0,0,0.00133955664399703,0.124245858066762,0,0,6.3349419957558,0,3.83890684666355,20.7359178653404,0.359673850556911,0,0.000747066813867563,4.71613498579723e-06,0.0034246527242361,8.92531545390661e-08,0,0.0015479517205314,0.0122331322572273,0.0133655093768285,2.07545163333214e-05,0,0
411,"macroclimate",0.156026576671476,55.3952430626091,329.555862015813,137.006930806588,24.7706995764591,18.5326745175219,149.245557115243,1545491.90462837,2090280.64812438,3635772.55275275,3.1083599883747,0,0.00916881408826746,0,0,0.000846436186792108,0.0483809790096104,0,0,9.82172799720921,0,2.54793617563909,18.1484790799352,0.332687863328685,0,0.000618791043007473,7.97243754684061e-05,0.00240959502113223,2.83755400388061e-06,2.47056359922193e-07,0.000826110144886471,0.01059918889531,0.011192688369262,1.80818984436564e-05,0,0
411,"microclimate",0.184659804547207,62.5491125723717,335.259025896851,134.45594331441,26.0990623418165,19.591493577634,155.11252666299,1008426.80791843,2297183.23855328,3305610.0464717,2.10721587160065,0,0.00692357504301637,0,0,0.00132026699247255,0.124004281127595,0,0,6.33878376656038,0,3.83590311269569,20.7664564552061,0.359200050251656,0,0.000743687289321149,4.72412632055622e-06,0.00339450612462423,8.92531545390661e-08,0,0.00155477337352947,0.0121501199922184,0.0132273454278551,2.00964479371359e-05,0,0
412,"macroclimate",0.0250356339705655,55.4202786965797,329.57843971129,136.981069861204,24.8014803978418,18.5520934877683,149.243795964475,1548077.94448423,2091451.90309452,3639529.84757874,3.11243308639151,0,0.00906081972216288,0,0,0.000835518066094296,0.0483633043187033,0,0,9.82200412908739,0,2.54599667930838,18.1419827363985,0.332142194675679,0,0.000612206785627551,7.87250744994992e-05,0.00241007092516429,2.80746969282617e-06,2.47558491502415e-07,0.000834820731551916,0.0104686484593446,0.0111774860462403,1.75784777885662e-05,0,0
412,"microclimate",0.084768446576348,62.6338810189481,335.338757375694,134.463378119331,26.1443844706603,19.6179639780501,155.113030807653,1010672.10995735,2298791.65252629,3309463.76248365,2.11081553744413,0,0.00681722449220204,0,0,0.00129773693062199,0.123695255062088,0,0,6.33872345220705,0,3.83511494592099,20.7657513204041,0.358664366501071,0,0.000740359321133039,4.60126883411097e-06,0.00338332238342373,8.92531545390661e-08,0,0.00156848795314966,0.0120281891911884,0.0132118558509314,1.9511635520431e-05,0,0
413,"macroclimate",0.240244155419581,55.6605228519992,329.816320946712,137.180077689145,24.8497834211118,18.5378951834749,149.24856465298,1550032.31459274,2093618.49374383,3643650.80833657,3.12066691220948,0,0.00901316620342343,0,0,0.000879272734864998,0.0488463239405074,0,0,9.83713533633063,0,2.55113908743408,18.164524264269,0.333179205446903,0,0.000624190954981883,7.8595234758311e-05,0.00245017249752214,2.79130856876903e-06,2.59435712264456e-07,0.000827381656164663,0.0108035033174518,0.0117041404934718,1.73709188135999e-05,0,0
413,"microclimate",0.279757854921437,62.9136388738695,335.613042393232,134.644165274596,26.2319847721663,19.6152038682353,155.121688478235,1012734.7298512,2301686.21549796,3314420.94534916,2.11708491406472,0,0.00677410042543901,0,0,0.00134804047776283,0.124502029628929,0,0,6.34696213332213,0,3.84340308706256,20.7881316003337,0.359655943854882,0,0.000757086913625823,4.49039826504343e-06,0.00345030302620588,8.92531545390661e-08,0,0.00156141050655055,0.0123173295433732,0.0137005573659029,1.9504165891878e-05,0,0
414,"macroclimate",0.101372116142696,55.761894968142,329.914408392045,137.222311899356,24.9479865909904,18.4833170434936,149.260792858205,1551669.68252504,2101269.24335505,3652938.92588009,3.12766607822443,0,0.00897451833846247,0,0,0.000913551250778813,0.0492825757830649,0,0,9.85072721163014,0,2.555754927682,18.149703975444,0.33365677720024,0,0.000638302340692781,7.96563961990479e-05,0.00252339737902257,2.82040277862241e-06,2.34753340047763e-07,0.000828156515596646,0.0111648274511563,0.0120956643206909,1.72650755601428e-05,0,0
414,"microclimate",0.138099866786214,63.0517387406557,335.742570662499,134.634789250375,26.3923856671025,19.574073118983,155.141322626038,1014042.70639183,2311436.50042986,3325479.20682169,2.12328822640522,0,0.00672216385346098,0,0,0.00138831570247219,0.125372598770673,0,0,6.35465675146651,0,3.85035501107549,20.7674950969814,0.360118498124667,0,0.000774264983715334,4.48705830551275e-06,0.00355200442128897,8.92531545390661e-08,0,0.00158109609306508,0.0126871297363345,0.0141234066894162,1.95334227281344e-05,0,0
415,"macroclimate",0.089483045509116,55.8513780136511,330.002338946535,137.286854956637,24.9876032118036,18.4469272255228,149.280953552573,1553206.75708333,2109578.7946227,3662785.55170603,3.13442547650669,0,0.00898754407457931,0,0,0.000932046072025534,0.0497605294427545,0,0,9.86641603674949,0,2.55829413463219,18.1406646484543,0.334449201063083,0,0.000651682523971027,7.91926230312865e-05,0.00256643170754023,2.81054174305603e-06,2.19754509321038e-07,0.00084654261564983,0.0114150630916105,0.0123189359411261,1.75722863464862e-05,0,0
415,"microclimate",0.0950153309868504,63.1467540716425,335.831467125456,134.679174716466,26.4436096136888,19.536698911563,155.171983883738,1015034.73018966,2321358.84903545,3336393.57922511,2.12931983965768,0,0.00671066564000803,0,0,0.00141884686576815,0.126314189510072,0,0,6.36423805496982,0,3.8538987910224,20.7602663077796,0.360739797332691,0,0.000789012279415626,4.4771004728207e-06,0.00361308164111629,8.92531545390661e-08,0,0.00159259843357892,0.0129265252140758,0.0143601876502995,1.9553079840208e-05,0,0
416,"macroclimate",0.113104848474468,55.9644828621256,330.111421747401,137.335311714756,25.0309325172181,18.4433399421239,149.301837573302,1554941.09233166,2116086.92780886,3671028.02014052,3.1402111848352,0,0.00900981819518803,0,0,0.000927362111209872,0.0500900519274188,0,0,9.88034992125273,0,2.56244685581578,18.1339244418947,0.335460887731672,0,0.000662350105531349,7.68243939658343e-05,0.00262288402636302,2.80203339742837e-06,2.20837089618076e-07,0.000844715138719882,0.0116038574644704,0.0124998760061336,1.72211862702323e-05,0,0
416,"microclimate",0.128947519949249,63.2757015915917,335.952264709127,134.725012784972,26.4876606002438,19.5348735846934,155.204717739217,1016368.56654528,2329117.89040539,3345486.45695067,2.13436876130578,0,0.00670008862694209,0,0,0.00141355989601978,0.12693893044406,0,0,6.37322672904643,0,3.85898256795737,20.7580770644727,0.361645615850962,0,0.000793117606910025,4.80165497932322e-06,0.00365032232177834,8.92531545390661e-08,0,0.00156961504651952,0.013123963455253,0.0145213113872143,1.94674668451726e-05,0,0
417,"macroclimate",0.20846224897233,56.1729451110979,330.316439117711,137.345082908821,25.0413744518624,18.6010177595384,149.32896399749,1556560.65123815,2117104.83539754,3673665.48663569,3.14057193874534,0,0.00885363708599325,0,0,0.000874515532673471,0.0496617048638653,0,0,9.88055696966143,0,2.5586071672943,18.1353536828655,0.335485946208373,0,0.000648466505163719,7.23589053878339e-05,0.00256420712643256,2.79260654601944e-06,2.323073678924e-07,0.000806501582553998,0.0111042492645898,0.011985831168413,1.6621107273529e-05,0,0
417,"microclimate",0.209469553148752,63.4851711447406,336.154885742063,134.780686271308,26.4540918391417,19.6792677911405,155.240839840473,1017860.0408796,2330288.19234651,3348148.23322611,2.1362125795334,0,0.00659435178470873,0,0,0.00133524498642315,0.125764067816846,0,0,6.37502189880064,0,3.85455992330836,20.7677796402738,0.361608395449509,0,0.000770106305839284,4.37936705955561e-06,0.00352008742601875,8.92531545390661e-08,0,0.0014682684290772,0.0126501552427175,0.0139813470192895,1.88756787859386e-05,0,0
418,"macroclimate",0.0498072384471198,56.222752349545,330.363379657742,137.435301435965,24.9994033896962,18.5737568463696,149.354917985711,1558553.75139664,2120206.48595415,3678760.23735079,3.14627330591063,0,0.00879324299703977,0,0,0.000901517922210424,0.0500182963639699,0,0,9.89115089744567,0,2.55923960946842,18.1422040370417,0.335878550185032,0,0.000649820540603866,7.45791338729035e-05,0.00259578944543328,8.11894111280798e-07,2.18057258158351e-07,0.000811559267704228,0.0113817785979641,0.0122798228667927,1.68183909736067e-05,0,0
418,"microclimate",0.0865779193818133,63.5717490641223,336.235546294815,134.896114289816,26.406906240826,19.6594480143466,155.273077749826,1019732.06636432,2333575.61120576,3353307.67757008,2.14127934161299,0,0.00654917876976693,0,0,0.00135959892917377,0.126277069200949,0,0,6.38152732928842,0,3.85639345439491,20.7822477993545,0.361881731510127,0,0.000771868522810705,4.2496270554243e-06,0.0035524534424224,8.92531545390661e-08,0,0.00144243764626151,0.0128844237247028,0.0142031053357479,1.89641034968297e-05,0,0
419,"macroclimate",-0.0441241955246239,56.1786281540204,330.316289629208,137.242532479909,25.1814718522835,18.504463870507,149.387821426508,1560175.39501237,2134235.41685183,3694410.81186421,3.15347703621996,0,0.00873535721194477,0,0,0.000942827018484262,0.0504157773675004,0,0,9.90562751073871,0,2.55756348276595,18.0763838041828,0.336045229486726,0,0.00066250652118049,7.65868613312169e-05,0.00264992653846062,8.51402802272246e-07,2.18057258158351e-07,0.000794525490028048,0.0118033173877855,0.0127513362083826,1.69988392212363e-05,0,0
419,"microclimate",-0.013844598123045,63.5579044659992,336.213885908772,134.611419720809,26.682257802609,19.603884317002,155.316324068352,1021742.00763489,2350191.10573928,3371933.11337417,2.14752336284606,0,0.00652302903133946,0,0,0.00140765400424913,0.126950628680385,0,0,6.38966880775285,0,3.85559000059785,20.7043988370137,0.361900405595823,0,0.000785553561994432,4.53385206673118e-06,0.00361730707961492,8.92531545390661e-08,0,0.00138125460937182,0.0132204451714387,0.0145873621913452,1.87489021368884e-05,0,0
420,"macroclimate",0.0145738474288045,56.1932020014492,330.326136806864,137.166637069435,25.1387222639511,18.5983644527788,149.4224130207,1562261.68799655,2136182.8268827,3698444.51487925,3.15527087349577,0,0.0085808824156553,0,0,0.000900666154889244,0.0502162516594586,0,0,9.90170437878144,0,2.55457342872727,18.0621898158162,0.335581815010859,0,0.000649381514608692,7.40184040485054e-05,0.00255157232460474,8.68501561979917e-07,2.18057258158351e-07,0.000727756509085935,0.0113775416951716,0.0121988172086966,1.62460147251377e-05,0,0
420,"microclimate",0.0325408886988748,63.5904453546982,336.237821268684,134.597702503052,26.584426803601,19.6933164579754,155.362375504055,1023263.96902771,2352342.67193289,3375606.6409606,2.15035785523524,0,0.00642246708390724,0,0,0.00136077518080214,0.126201794941191,0,0,6.38814190497347,0,3.85207280912701,20.7013288642318,0.361294040583361,0,0.000775228372667276,4.51295517281887e-06,0.00350346385709941,8.92531545390661e-08,0,0.00122827061478527,0.0127776519574938,0.0139562357659993,1.8287134582354e-05,0,0
421,"macroclimate",-0.0567281964045869,56.1364738050447,330.265613733714,137.061926558217,25.1721171428233,18.5717298765076,149.459840156165,1564349.56758648,2144681.78242461,3709031.35001108,3.16103188435014,0,0.00850173857197301,0,0,0.000906113776417815,0.0502623375899734,0,0,9.91331736919028,0,2.55275246147546,18.026279619682,0.335445143559366,0,0.00064967059213393,7.57362846595513e-05,0.00256011126565596,8.18107142431002e-07,1.99774718289515e-07,0.000716839680203367,0.0115270355731131,0.0123206498043619,1.57851516366368e-05,0,0
421,"microclimate",-0.0376769230412494,63.5527684316569,336.192774272718,134.408864363786,26.6922372392432,19.6790451855542,155.412627484135,1024826.32742773,2363935.87554831,3388762.20297604,2.15561631609053,0,0.00636821739758571,0,0,0.00137176035418312,0.126155655812154,0,0,6.39376565019705,0,3.85046457983883,20.6521044077363,0.361186006347414,0,0.000773984920494973,4.61278720032733e-06,0.00351023907912877,8.92531545390661e-08,0,0.00117842625538652,0.0129094733416352,0.0140174011885024,1.82581180911585e-05,0,0
422,"macroclimate",-0.117929153186383,56.0185446518582,330.145339751819,137.180715407394,24.9546074926039,18.526179285032,149.48383756679,1566535.83038992,2146382.75035895,3712918.58074886,3.167588353505,0,0.00845063690032553,0,0,0.000923291654189194,0.050389927090825,0,0,9.92117188185696,0,2.55307408319884,18.0348914959322,0.335541867926185,0,0.000657911076416794,7.51330941207953e-05,0.00257693912085932,7.97293340160088e-07,1.99774718289515e-07,0.00069730689414686,0.0117380282590085,0.0125444674885997,1.56923478198332e-05,0,0
422,"microclimate",-0.115714055361701,63.4370543762953,336.069558483904,134.527233252832,26.4551884185893,19.6349323269151,155.452204485568,1026741.74885372,2366567.88029066,3393309.62914437,2.16160559473949,0,0.00632468661292564,0,0,0.0013874639150061,0.126177448714091,0,0,6.39863888397028,0,3.85136980624501,20.6640195820536,0.361221674400681,0,0.000780730638617703,4.52454185336388e-06,0.00352714305280487,8.92531545390661e-08,0,0.00112177847643702,0.0130729664736844,0.0141708775329226,1.85302403390486e-05,0,0
423,"macroclimate",-0.155464390162446,55.8630802616958,329.988789865654,135.977888895246,25.8423018686542,18.6268250120537,149.5417740897,1568685.87038965,2179744.27502919,3748430.14541884,3.16434845047439,0,0.00826573761638588,0,0,0.000917820649063329,0.0504304704849123,0,0,9.92034422438728,0,2.53213997189754,17.7665628397241,0.335215295327604,0,0.000657128932467075,7.32445922178482e-05,0.0025133266234215,7.92527777756215e-07,1.99774718289515e-07,0.000637818431363255,0.0115129172414725,0.0122079604795058,1.5467894295358e-05,0,0
423,"microclimate",-0.21158810764039,63.2254662686548,335.851846048793,133.077621910657,27.5055619859192,19.7363515294826,155.532310622735,1028609.85701882,2407356.68377405,3435966.54079287,2.15997536661893,0,0.00621255360450407,0,0,0.00137861858759182,0.125808706133438,0,0,6.39616695241104,0,3.82482406732283,20.3498224062932,0.360630316286613,0,0.00077224176377413,4.37608626512296e-06,0.00343500758518917,8.92531545390661e-08,0,0.00100958877662798,0.0127564598296617,0.0136481180011661,1.83189602744188e-05,0,0
424,"macroclimate",-0.390095521783125,55.4729847399126,329.590810724658,135.879090715656,25.5909810801059,18.4946975284079,149.626041400489,1571993.08624596,2188685.14443178,3760678.23067775,3.17348001852172,0,0.00820936790183457,0,0,0.000947548922549628,0.0507208030048797,0,0,9.93522328018255,0,2.53294422264869,17.7278224200328,0.335553718894312,0,0.000669088311891989,7.45651264053234e-05,0.00253916951645503,6.68369576541774e-07,1.84429775571479e-07,0.000659766716635773,0.0118036934660944,0.0125347800338579,1.55159986260526e-05,0,0
424,"microclimate",-0.448708491103186,62.7767577775517,335.390910912171,132.918969401922,27.220004602008,19.6064078801021,155.645529028139,1031857.7159201,2418277.97482608,3450135.69074617,2.16787972281241,0,0.00617673287204776,0,0,0.00141018358099814,0.126202907931656,0,0,6.40529577086349,0,3.82659602095108,20.3036066252008,0.360755831432658,0,0.000790733183718763,4.90890437384963e-06,0.00347296848365524,8.92531545390661e-08,0,0.00101721876753555,0.0129829181572795,0.0138677721412307,1.81330617589549e-05,0,0
425,"macroclimate",-0.26660528660937,55.2063794533033,329.320932289936,135.708016633052,25.5215227344132,18.4056806284332,149.685712294038,1576851.3521583,2198996.02122118,3775847.37337948,3.18120015791097,0,0.00815478009568614,0,0,0.000978841116105077,0.0511988404877408,0,0,9.95135256517959,0,2.53381346127993,17.6636046850261,0.336249046136495,0,0.000685679610951911,7.49975730701653e-05,0.00256240606338684,6.90735380470302e-07,1.55322341608625e-07,0.000656258178732127,0.0120793589256124,0.0127482094045928,1.57825642198658e-05,0,0
425,"microclimate",-0.318550730924943,62.4582070466267,335.064000484086,132.700989905728,27.117261842863,19.5149067492852,155.730841986209,1035991.62184756,2430900.40565014,3466892.0274977,2.1744013915693,0,0.00613816513677524,0,0,0.00144441954066231,0.127060176461146,0,0,6.41463078903733,0,3.82804719429689,20.2363164355019,0.361362219388682,0,0.000806553542200776,4.49557789936344e-06,0.0035070838972865,8.92531545390661e-08,0,0.000997802751640363,0.0131698061965495,0.013994444812989,1.84691457348871e-05,0,0
426,"macroclimate",-0.182226703317681,55.0241527499856,329.136381775563,135.762656557557,25.2898427131686,18.3629268937858,149.720955611052,1582426.3463015,2200428.2835782,3782854.6298797,3.18717075861184,0,0.00808208359614884,0,0,0.000986516685504514,0.0516506578764108,0,0,9.96152577547036,0,2.53705173404559,17.653785524533,0.336712383273848,0,0.000697386639474899,7.29862578163602e-05,0.00254868156892387,6.68665599953595e-07,1.55322341608625e-07,0.000639692757301868,0.0121291079404558,0.0126460528523496,1.55138833398402e-05,0,0
426,"microclimate",-0.217828610629754,62.240378435997,334.837995996733,132.783413950549,26.8042119154261,19.4639621280642,155.786408002693,1040872.34810556,2432739.88561966,3473612.23372522,2.17978749202054,0,0.0061023240399703,0,0,0.0014621479725952,0.12784267480875,0,0,6.42053020113791,0,3.83355020104417,20.2351494201868,0.361810243167481,0,0.000815621826625865,4.46217398153316e-06,0.00351008307404888,8.92531545390661e-08,0,0.000964319670594677,0.0131754124787614,0.0138385180852024,1.85691012974054e-05,0,0
427,"macroclimate",-0.133288602966065,54.8908641470196,329.001338831057,135.712114286019,25.2247730018812,18.330984918619,149.733466624537,1588646.10460266,2203260.61812824,3791906.7227309,3.19414015738905,0,0.0080523496673149,0,0,0.000984796380625298,0.0518711892767078,0,0,9.97115323567871,0,2.5372573272228,17.6249117693345,0.336557363649198,0,0.000697424383388325,7.21522350006634e-05,0.00256101204209956,6.2194802311635e-07,1.80788531147488e-07,0.000636402718664005,0.01220295207683,0.0125659480600775,1.53826795775131e-05,0,0
427,"microclimate",-0.134741114619955,62.1056373213769,334.696777261341,132.781052262981,26.6751251304064,19.4268126458908,155.813787222063,1046369.01378606,2435866.86637756,3482235.88016362,2.18586991231982,0,0.00606877772277905,0,0,0.00146650813094028,0.12810528594376,0,0,6.42750556870166,0,3.83430014975814,20.2192887578015,0.361652677805685,0,0.000818888606921062,4.67326867346635e-06,0.00351707177152887,8.92531545390661e-08,0,0.000938450435367238,0.0131678770548404,0.0136467871511918,1.84256057262249e-05,0,0
428,"macroclimate",-0.246254555601725,54.6446095914177,328.753895861102,135.660999071712,25.1714240100116,18.1906432545306,149.730829524849,1594604.8874328,2209178.86171245,3803783.74914526,3.20235564056027,0,0.00803747270433346,0,0,0.00100973819901429,0.0523501833135931,0,0,9.98691808238974,0,2.54231880147513,17.5873173803165,0.337172565489501,0,0.000709392136356884,7.29066555995807e-05,0.0025723474329889,5.96666051160068e-07,1.68094433352851e-07,0.000652241010237941,0.0124248629609014,0.0127572750414858,1.57259593666177e-05,0,0
428,"microclimate",-0.243065422400798,61.8625718989762,334.446623190278,132.685478045024,26.6432281442837,19.2933496161201,155.824567384851,1052374.63098782,2442951.58872951,3495326.21971734,2.19262495157937,0,0.00606168875394766,0,0,0.00149921650964149,0.12898271432481,0,0,6.43641303032598,0,3.84123891515857,20.1778257105653,0.362061885260369,0,0.000834816319788778,4.56348164717396e-06,0.00354870723989746,8.92531545390661e-08,0,0.000953100062637106,0.0133823321460661,0.0137245180965559,1.86580879759075e-05,0,0
429,"macroclimate",-0.0693201520143433,54.5752894394035,328.683005171042,135.681192750774,25.076453186659,18.2085882045536,149.716771029055,1597570.05389943,2211273.47469481,3808843.52859424,3.2064771376986,0,0.00798121315256182,0,0,0.000999672957198561,0.0524815593546809,0,0,9.99152449918708,0,2.5438949823658,17.5780330582879,0.336985082258135,0,0.00070935917926269,7.10345798119491e-05,0.00254757229014071,5.52489203093823e-07,1.81962532167188e-07,0.000643935013250665,0.0123309027886509,0.0125358819243851,1.55360956644364e-05,0,0
429,"microclimate",-0.089902055974513,61.7726698430017,334.348892354554,132.704346667956,26.5220304509118,19.3002247227388,155.822290512948,1055495.27040627,2445457.30584571,3500952.57625198,2.19694349088348,0,0.00601044773719899,0,0,0.0014811756143216,0.128919162666747,0,0,6.4401626661756,0,3.84301782651584,20.1698271741981,0.361900660362244,0,0.000843184267832813,4.47535826154675e-06,0.00351456624385186,8.92531545390661e-08,0,0.000935479106373584,0.0132103078049844,0.0134296970031338,1.81884724698896e-05,0,0
430,"macroclimate",-0.0601699132350017,54.5151195261685,328.625489165796,136.000115319114,24.8767891794194,18.0596212631841,149.688963404078,1599944.0887722,2213496.20066694,3813440.28943914,3.21857503480713,0,0.00801875974624134,0,0,0.00102567902278938,0.0530466357016081,0,0,10.0161613436359,0,2.55227407562982,17.6134356578022,0.33773618377733,0,0.000729037154471843,7.3026320695129e-05,0.00256484731186839,5.52576669266124e-07,1.91887779857899e-07,0.000654857767543004,0.012580892686613,0.0127931941395436,1.53843163968294e-05,0,0
430,"microclimate",-0.0547026420358764,61.7179672009659,334.291201641038,133.020127998488,26.3128598362297,19.1537071857507,155.80450662057,1057758.1647967,2448118.54522917,3505876.71002587,2.20660835869774,0,0.00601802077707262,0,0,0.00151421966382497,0.129936147898558,0,0,6.45532323284468,0,3.85441384411592,20.2136106798196,0.362658498283264,0,0.000865730944863963,4.69581002428938e-06,0.00357171859954497,8.92531545390661e-08,0,0.000951154788651376,0.0134223636863382,0.0136443567557311,1.840822318253e-05,0,0
431,"macroclimate",0.0747858338006394,54.5899053599691,328.702747386889,136.011482751317,24.8800381533704,18.1548962558414,149.65633022636,1601753.77041933,2216002.76584318,3817756.53626251,3.22160368000599,0,0.00795106934344451,0,0,0.00101083485719951,0.0529373433233028,0,0,10.016990619707,0,2.54948229069711,17.6030636516827,0.337505767729072,0,0.000724025840124281,7.08382190217044e-05,0.00254415786986181,5.08026255765214e-07,2.06317121131103e-07,0.000643327696158047,0.0123871566834756,0.0124465960333683,1.52419565554613e-05,0,0
